sex,age,rf_ldl,rf_sbp,rf_lpa,rf_lsi,rf_dmp
0,0,2.0804241,89.798378,22,0,.00043517121
0,.1,2.0832338,89.896309,22,0,.00043961723
0,.2,2.0860434,89.99424,22,0,.00044410868
0,.30000001,2.0888531,90.092171,22,0,.00044864599
0,.40000001,2.0916626,90.190102,22,0,.0004532297
0,.5,2.0944722,90.288033,22,0,.00045786021
0,.60000002,2.0972819,90.385963,22,0,.00046253804
0,.69999999,2.1000915,90.483894,22,0,.00046726366
0,.80000001,2.102901,90.581825,22,0,.00047203756
0,.89999998,2.1057107,90.679756,22,0,.00047686021
0,1,2.1085203,90.777687,22,0,.00048173216
0,1.1,2.1113298,90.875618,22,0,.00048665388
0,1.2,2.1141396,90.973549,22,0,.00049162586
0,1.3,2.1169491,91.07148,22,0,.00049664866
0,1.4,2.1197588,91.169411,22,0,.0005017228
0,1.5,2.1225684,91.267342,22,0,.00050684874
0,1.6,2.1253779,91.365265,22,0,.00051202707
0,1.7,2.1281877,91.463196,22,0,.0005172583
0,1.8,2.1309972,91.561127,22,0,.00052254298
0,1.9,2.1338067,91.659058,22,0,.00052788167
0,2,2.1366165,91.756989,22,0,.0005332749
0,2.0999999,2.139426,91.854919,22,0,.00053872319
0,2.2,2.1422355,91.95285,22,0,.00054422719
0,2.3,2.1450453,92.050781,22,0,.00054978736
0,2.4000001,2.1478548,92.148712,22,0,.0005554044
0,2.5,2.1506646,92.246643,22,0,.00056107884
0,2.5999999,2.1534741,92.344574,22,0,.00056681118
0,2.7,2.1562836,92.442505,22,0,.00057260215
0,2.8,2.1590934,92.540436,22,0,.00057845225
0,2.9000001,2.1619029,92.638367,22,0,.00058436213
0,3,2.1647124,92.736298,22,0,.00059033238
0,3.0999999,2.1675222,92.834229,22,0,.00059636362
0,3.2,2.1703317,92.932159,22,0,.00060245651
0,3.3,2.1731412,93.030083,22,0,.00060861168
0,3.4000001,2.175951,93.128014,22,0,.00061482965
0,3.5,2.1787605,93.225945,22,0,.00062111119
0,3.5999999,2.1815703,93.323875,22,0,.00062745693
0,3.7,2.1843798,93.421806,22,0,.00063386746
0,3.8,2.1871893,93.519737,22,0,.00064034353
0,3.9000001,2.1899991,93.617668,22,0,.00064688572
0,4,2.1928086,93.715599,22,0,.00065349473
0,4.0999999,2.1956182,93.81353,22,0,.00066017132
0,4.1999998,2.1984279,93.911461,22,0,.00066691608
0,4.3000002,2.2012374,94.009392,22,0,.00067372981
0,4.4000001,2.2040472,94.107323,22,0,.0006806131
0,4.5,2.2068567,94.205254,22,0,.0006875667
0,4.5999999,2.2096663,94.303185,22,0,.00069459138
0,4.6999998,2.212476,94.401115,22,0,.00070168782
0,4.8000002,2.2152855,94.499046,22,0,.00070885679
0,4.9000001,2.2180951,94.596977,22,0,.00071609899
0,5,2.2209048,94.694901,22,0,.00072341511
0,5.0999999,2.2237144,94.792831,22,0,.00073080603
0,5.1999998,2.2265239,94.890762,22,0,.0007382725
0,5.3000002,2.2293336,94.988693,22,0,.00074581522
0,5.4000001,2.2321432,95.086624,22,0,.00075343502
0,5.5,2.2349529,95.184555,22,0,.00076113263
0,5.5999999,2.2377625,95.282486,22,0,.00076890888
0,5.6999998,2.240572,95.380417,22,0,.00077676459
0,5.8000002,2.2433817,95.478348,22,0,.00078470062
0,5.9000001,2.2461913,95.576279,22,0,.00079271768
0,6,2.2490008,95.67421,22,0,.00080081663
0,6.0999999,2.2518106,95.772141,22,0,.00080899836
0,6.1999998,2.2546201,95.870071,22,0,.00081726362
0,6.3000002,2.2574296,95.968002,22,0,.00082561339
0,6.4000001,2.2602394,96.065933,22,0,.00083404843
0,6.5,2.2630489,96.163864,22,0,.00084256969
0,6.5999999,2.2658587,96.261795,22,0,.00085117796
0,6.6999998,2.2686682,96.359718,22,0,.00085987418
0,6.8000002,2.2714777,96.457649,22,0,.00086865929
0,6.9000001,2.2742875,96.55558,22,0,.00087753416
0,7,2.277097,96.653511,22,0,.00088649965
0,7.0999999,2.2799065,96.751442,22,0,.00089555676
0,7.1999998,2.2827163,96.849373,22,0,.00090470636
0,7.3000002,2.2855258,96.947304,22,0,.00091394957
0,7.4000001,2.2883353,97.045235,22,0,.00092328712
0,7.5,2.2911451,97.143166,22,0,.00093272002
0,7.5999999,2.2939546,97.241096,22,0,.00094224937
0,7.6999998,2.2967644,97.33902,22,0,.00095187605
0,7.8000002,2.2995739,97.436935,22,0,.00096160115
0,7.9000001,2.3023834,97.534828,22,0,.00097142556
0,8,2.3051932,97.632706,22,0,.00098135031
0,8.1000004,2.3080027,97.73056,22,0,.00099137647
0,8.1999998,2.3108122,97.828377,22,0,.0010015051
0,8.3000002,2.313622,97.926155,22,0,.0010117372
0,8.3999996,2.3164315,98.023895,22,0,.0010220738
0,8.5,2.319241,98.12159,22,0,.001032516
0,8.6000004,2.3220508,98.219223,22,0,.001043065
0,8.6999998,2.3248603,98.316803,22,0,.0010537216
0,8.8000002,2.3276701,98.414322,22,0,.0010644873
0,8.8999996,2.3304796,98.511772,22,0,.0010753627
0,9,2.3332891,98.609138,22,0,.0010863495
0,9.1000004,2.3360989,98.706436,22,0,.0010974484
0,9.1999998,2.3389084,98.803642,22,0,.0011086606
0,9.3000002,2.341718,98.900764,22,0,.0011199876
0,9.3999996,2.3445277,98.997787,22,0,.00113143
0,9.5,2.3473372,99.094711,22,0,.0011429896
0,9.6000004,2.350147,99.191528,22,0,.0011546672
0,9.6999998,2.3529565,99.288231,22,0,.0011664641
0,9.8000002,2.3557661,99.384819,22,0,.0011783816
0,9.8999996,2.3585758,99.481293,22,0,.0011904207
0,10,2.3613853,99.577629,22,0,.001202583
0,10.1,2.3641949,99.673836,22,0,.0012148694
0,10.2,2.3670046,99.769905,22,0,.0012272813
0,10.3,2.3698142,99.865837,22,0,.0012398202
0,10.4,2.3726237,99.961609,22,0,.001252487
0,10.5,2.3754334,100.05724,22,0,.0012652833
0,10.6,2.378243,100.1527,22,0,.0012782104
0,10.7,2.3810525,100.248,22,0,.0012912694
0,10.8,2.3838623,100.34314,22,0,.001304462
0,10.9,2.3866718,100.4381,22,0,.0013177892
0,11,2.3894815,100.53287,22,0,.0013312527
0,11.1,2.3922911,100.62746,22,0,.0013448538
0,11.2,2.3951006,100.72186,22,0,.0013585937
0,11.3,2.3979104,100.81607,22,0,.0013724741
0,11.4,2.4007199,100.91007,22,0,.0013864962
0,11.5,2.4035294,101.00387,22,0,.0014006618
0,11.6,2.4063392,101.09745,22,0,.0014149719
0,11.7,2.4091487,101.19082,22,0,.0014294282
0,11.8,2.4119585,101.28397,22,0,.0014440323
0,11.9,2.414768,101.37688,22,0,.0014587855
0,12,2.4175775,101.46957,22,0,.0014736896
0,12.1,2.4203873,101.56201,22,0,.0014887459
0,12.2,2.4231968,101.65421,22,0,.0015039559
0,12.3,2.4260063,101.74617,22,0,.0015193215
0,12.4,2.4288161,101.83787,22,0,.0015348438
0,12.5,2.4316256,101.92931,22,0,.001550525
0,12.6,2.4344351,102.02048,22,0,.0015663663
0,12.7,2.4372447,102.11138,22,0,.0015823693
0,12.8,2.4400542,102.20201,22,0,.0015985359
0,12.9,2.4428632,102.29236,22,0,.0016148676
0,13,2.4456718,102.38242,22,0,.0016313663
0,13.1,2.4484801,102.47219,22,0,.0016480336
0,13.2,2.4512877,102.56167,22,0,.001664871
0,13.3,2.4540949,102.65084,22,0,.0016818806
0,13.4,2.4569013,102.7397,22,0,.0016990637
0,13.5,2.4597068,102.82825,22,0,.0017164226
0,13.6,2.4625115,102.91649,22,0,.001733959
0,13.7,2.4653153,103.00439,22,0,.0017516742
0,13.8,2.468118,103.09198,22,0,.0017695706
0,13.9,2.4709194,103.17923,22,0,.0017876497
0,14,2.4737196,103.26614,22,0,.0018059136
0,14.1,2.4765186,103.3527,22,0,.0018243642
0,14.2,2.479316,103.43892,22,0,.0018430031
0,14.3,2.4821122,103.52477,22,0,.0018618327
0,14.4,2.4849064,103.61028,22,0,.0018808544
0,14.5,2.487699,103.69541,22,0,.0019000706
0,14.6,2.49049,103.78017,22,0,.0019194831
0,14.7,2.493279,103.86456,22,0,.0019390938
0,14.8,2.4960661,103.94856,22,0,.001958905
0,14.9,2.4988511,104.03218,22,0,.0019789184
0,15,2.5016341,104.11541,22,0,.0019991365
0,15.1,2.5044148,104.19824,22,0,.0020195614
0,15.2,2.5071931,104.28067,22,0,.0020401943
0,15.3,2.509969,104.36269,22,0,.0020610385
0,15.4,2.5127425,104.44429,22,0,.0020820955
0,15.5,2.5155132,104.52547,22,0,.0021033678
0,15.6,2.5182815,104.60624,22,0,.0021248574
0,15.7,2.5210469,104.68658,22,0,.0021465663
0,15.8,2.5238094,104.76647,22,0,.0021684973
0,15.9,2.5265691,104.84593,22,0,.0021906521
0,16,2.5293257,104.92495,22,0,.0022130334
0,16.1,2.5320792,105.00351,22,0,.0022356433
0,16.200001,2.5348296,105.08162,22,0,.0022584845
0,16.299999,2.5375764,105.15927,22,0,.0022815582
0,16.4,2.5403202,105.23645,22,0,.0023048683
0,16.5,2.5430603,105.31316,22,0,.0023284168
0,16.6,2.5457969,105.38939,22,0,.0023522056
0,16.700001,2.5485299,105.46514,22,0,.0023762374
0,16.799999,2.551259,105.54041,22,0,.0024005144
0,16.9,2.5539844,105.61517,22,0,.0024250399
0,17,2.556706,105.68945,22,0,.0024498159
0,17.1,2.5594232,105.76322,22,0,.0024748452
0,17.200001,2.5621367,105.83648,22,0,.0025001299
0,17.299999,2.5648458,105.90923,22,0,.0025256725
0,17.4,2.5675507,105.98145,22,.00034426444,.0025514767
0,17.5,2.5702512,106.05315,22,.003102561,.0025775447
0,17.6,2.5729473,106.12433,22,.0058490136,.0026038787
0,17.700001,2.5756388,106.19497,22,.0086183148,.002630482
0,17.799999,2.5783257,106.26506,22,.011432421,.0026573564
0,17.9,2.581008,106.33462,22,.01422252,.0026845059
0,18,2.5836852,106.40362,22,.017036559,.0027119329
0,18.1,2.5863578,106.47206,22,.019830069,.00273964
0,18.200001,2.5890253,106.53994,22,.022614192,.0027676302
0,18.299999,2.5916877,106.60726,22,.025401894,.0027959058
0,18.4,2.5943449,106.674,22,.028154669,.0028244709
0,18.5,2.5969968,106.74017,22,.030902823,.0028533279
0,18.6,2.5996435,106.80575,22,.033704955,.0028824797
0,18.700001,2.6022849,106.87075,22,.036507364,.0029119293
0,18.799999,2.6049204,106.93515,22,.039238852,.002941679
0,18.9,2.6075506,106.99895,22,.04201778,.0029717335
0,19,2.6101749,107.06215,22,.044774849,.003002095
0,19.1,2.6127937,107.12474,22,.047568671,.0030327665
0,19.200001,2.6154063,107.18671,22,.050406322,.0030637516
0,19.299999,2.6180131,107.24807,22,.053217996,.0030950527
0,19.4,2.6206138,107.3088,22,.056035895,.0031266741
0,19.5,2.6232083,107.3689,22,.058846064,.0031586185
0,19.6,2.6257968,107.42836,22,.061599087,.0031908893
0,19.700001,2.6283786,107.48718,22,.06434311,.0032234897
0,19.799999,2.6309543,107.54536,22,.067139119,.0032564227
0,19.9,2.6335235,107.60288,22,.069949791,.0032896928
0,20,2.636086,107.65975,22,.072745413,.0033233028
0,20.1,2.6386418,107.71596,22,.075494416,.0033572561
0,20.200001,2.6411908,107.7715,22,.078234054,.0033915564
0,20.299999,2.643733,107.82636,22,.081008196,.0034262063
0,20.4,2.6462684,107.88055,22,.083782792,.003461211
0,20.5,2.6487966,107.93405,22,.086548984,.0034965735
0,20.6,2.6513176,107.98686,22,.089299612,.003532297
0,20.700001,2.6538315,108.03899,22,.092110485,.0035683857
0,20.799999,2.656338,108.09041,22,.09489242,.0036048423
0,20.9,2.6588373,108.14112,22,.097676367,.003641672
0,21,2.661329,108.19113,22,.10041358,.0036788781
0,21.1,2.6638131,108.24042,22,.10322282,.0037164644
0,21.200001,2.6662898,108.28899,22,.10597156,.0037544344
0,21.299999,2.6687584,108.33683,22,.10870941,.0037927919
0,21.4,2.6712193,108.38395,22,.11144716,.0038315419
0,21.5,2.6736724,108.43032,22,.11426061,.0038706877
0,21.6,2.6761174,108.47596,22,.11700523,.0039102337
0,21.700001,2.6785543,108.52084,22,.11969084,.0039501837
0,21.799999,2.6809828,108.56498,22,.12240472,.0039905407
0,21.9,2.6834033,108.60836,22,.12510647,.0040313113
0,22,2.6858153,108.65098,22,.12786599,.0040724981
0,22.1,2.6882188,108.69282,22,.13054292,.0041141058
0,22.200001,2.690614,108.73389,22,.1332866,.0041561387
0,22.299999,2.6930003,108.77419,22,.13605949,.0041986001
0,22.4,2.6953781,108.8137,22,.13875532,.0042414959
0,22.5,2.6977468,108.85242,22,.14144789,.0042848303
0,22.6,2.7001069,108.89035,22,.14419287,.0043286071
0,22.700001,2.7024577,108.92749,22,.14696005,.004372831
0,22.799999,2.7047997,108.96386,22,.14965916,.0044175042
0,22.9,2.7071323,108.99947,22,.15241255,.0044626333
0,23,2.7094557,109.03432,22,.15510121,.0045082211
0,23.1,2.7117698,109.06844,22,.15775403,.0045542717
0,23.200001,2.7140746,109.10181,22,.16045113,.0046007889
0,23.299999,2.7163696,109.13447,22,.16318224,.0046477765
0,23.4,2.7186551,109.16641,22,.1658926,.0046952399
0,23.5,2.7209311,109.19766,22,.16859099,.0047431826
0,23.6,2.723197,109.22822,22,.17125392,.0047916085
0,23.700001,2.7254531,109.25809,22,.17397638,.0048405221
0,23.799999,2.7276993,109.28729,22,.17670658,.0048899264
0,23.9,2.7299354,109.31584,22,.17936462,.0049398281
0,24,2.7321613,109.34373,22,.18202734,.0049902298
0,24.1,2.7343769,109.37099,22,.18469402,.0050411359
0,24.200001,2.7365823,109.39762,22,.18733113,.005092551
0,24.299999,2.7387774,109.42364,22,.19003479,.0051444783
0,24.4,2.7409618,109.44904,22,.19268997,.0051969243
0,24.5,2.7431357,109.47385,22,.19535612,.0052498919
0,24.6,2.7452989,109.49807,22,.19802232,.0053033857
0,24.700001,2.7474513,109.52172,22,.20069553,.0053574103
0,24.799999,2.7495928,109.5448,22,.20336978,.005411969
0,24.9,2.7517233,109.56733,22,.20603126,.0054670684
0,25,2.7538428,109.58931,22,.20866096,.0055227112
0,25.1,2.7559512,109.61076,22,.21127255,.005578903
0,25.200001,2.7580485,109.63168,22,.21398593,.0056356476
0,25.299999,2.7601342,109.65209,22,.21663988,.0056929481
0,25.4,2.7622087,109.672,22,.21923248,.0057508121
0,25.5,2.7642717,109.69141,22,.22185561,.0058092428
0,25.6,2.7663233,109.71034,22,.22441752,.0058682445
0,25.700001,2.768363,109.72881,22,.22706005,.0059278216
0,25.799999,2.770391,109.7468,22,.22968332,.0059879781
0,25.9,2.7724071,109.76435,22,.23230545,.0060487203
0,26,2.7744114,109.78146,22,.23491088,.0061100526
0,26.1,2.7764037,109.79814,22,.23753811,.0061719785
0,26.200001,2.7783837,109.8144,22,.24013889,.0062345038
0,26.299999,2.7803516,109.83025,22,.24272223,.0062976312
0,26.4,2.7823071,109.8457,22,.24529836,.0063613681
0,26.5,2.7842505,109.86076,22,.24786234,.0064257178
0,26.6,2.7861812,109.87545,22,.25042459,.006490685
0,26.700001,2.7880995,109.88977,22,.25302738,.0065562748
0,26.799999,2.790005,109.90373,22,.25557822,.0066224905
0,26.9,2.7918978,109.91734,22,.25808337,.0066893394
0,27,2.7937779,109.93063,22,.26062965,.0067568244
0,27.1,2.795645,109.94358,22,.26314968,.0068249516
0,27.200001,2.7974992,109.95621,22,.26567915,.0068937247
0,27.299999,2.7993402,109.96854,22,.26820508,.0069631478
0,27.4,2.801168,109.98058,22,.27072358,.0070332275
0,27.5,2.8029826,109.99234,22,.27324224,.0071039684
0,27.6,2.8047838,110.00382,22,.27576882,.0071753748
0,27.700001,2.8065722,110.01504,22,.27827829,.0072474512
0,27.799999,2.8083477,110.026,22,.28080395,.0073202015
0,27.9,2.8101106,110.03673,22,.28332359,.0073936335
0,28,2.8118615,110.04722,22,.28580332,.0074677505
0,28.1,2.8136008,110.05749,22,.28828296,.0075425571
0,28.200001,2.8153284,110.06754,22,.29078242,.007618058
0,28.299999,2.8170447,110.0774,22,.2932725,.0076942574
0,28.4,2.8187501,110.08707,22,.2957176,.0077711628
0,28.5,2.8204451,110.09656,22,.29817706,.0078487769
0,28.6,2.8221295,110.10587,22,.30064735,.0079271058
0,28.700001,2.8238041,110.11503,22,.3031078,.0080061536
0,28.799999,2.825469,110.12404,22,.30558121,.0080859233
0,28.9,2.8271246,110.13291,22,.30800128,.008166424
0,29,2.8287711,110.14166,22,.31040299,.0082476586
0,29.1,2.8304088,110.15028,22,.31284118,.0083296318
0,29.200001,2.8320379,110.15881,22,.31525889,.0084123481
0,29.299999,2.8336592,110.16723,22,.31765649,.0084958114
0,29.4,2.8352723,110.17557,22,.32006234,.0085800299
0,29.5,2.8368781,110.18383,22,.32245338,.0086650066
0,29.6,2.8384764,110.19203,22,.32483011,.008750746
0,29.700001,2.8400681,110.20017,22,.32720983,.0088372529
0,29.799999,2.8416529,110.20827,22,.32962105,.0089245318
0,29.9,2.8432317,110.21634,22,.33201748,.0090125892
0,30,2.8448043,110.22438,22,.33436254,.00910143
0,30.1,2.8463712,110.23241,22,.33672234,.0091910576
0,30.200001,2.8479326,110.24043,22,.33906263,.0092814779
0,30.299999,2.849489,110.24847,22,.34140971,.0093726926
0,30.4,2.8510408,110.25652,22,.34373778,.0094647119
0,30.5,2.8525879,110.2646,22,.34605077,.0095575368
0,30.6,2.854131,110.27272,22,.34837452,.0096511738
0,30.700001,2.8556702,110.28089,22,.35068956,.0097456267
0,30.799999,2.8572056,110.28912,22,.35300422,.0098408982
0,30.9,2.8587379,110.29742,22,.35531673,.0099369977
0,31,2.8602674,110.30579,22,.3576169,.010033928
0,31.1,2.8617942,110.31427,22,.35989326,.010131693
0,31.200001,2.8633187,110.32285,22,.36218101,.010230297
0,31.299999,2.864841,110.33153,22,.36448777,.010329745
0,31.4,2.8663616,110.34033,22,.36674398,.010430043
0,31.5,2.8678808,110.34927,22,.36900872,.010531195
0,31.6,2.8693991,110.35836,22,.37128082,.010633204
0,31.700001,2.8709164,110.3676,22,.37350422,.010736077
0,31.799999,2.8724332,110.377,22,.37571996,.010839816
0,31.9,2.87395,110.38657,22,.37793776,.010944428
0,32,2.8754668,110.39634,22,.38013723,.011049917
0,32.099998,2.8769839,110.4063,22,.38233966,.011156284
0,32.200001,2.8785019,110.41646,22,.38451666,.011263541
0,32.299999,2.8800209,110.42684,22,.38669074,.011371683
0,32.400002,2.8815413,110.43745,22,.38887733,.011480724
0,32.5,2.8830633,110.44829,22,.39105651,.01159066
0,32.599998,2.884587,110.45938,22,.39319915,.011701497
0,32.700001,2.8861134,110.47073,22,.39533097,.011813246
0,32.799999,2.8876421,110.48235,22,.3974998,.011925901
0,32.900002,2.8891737,110.49424,22,.39962655,.012039477
0,33,2.8907087,110.50642,22,.40175545,.012153967
0,33.099998,2.892247,110.51891,22,.40386444,.012269381
0,33.200001,2.8937891,110.53171,22,.40594381,.012385728
0,33.299999,2.8953352,110.54482,22,.40803036,.012503001
0,33.400002,2.8968859,110.55827,22,.41011608,.012621215
0,33.5,2.8984411,110.57206,22,.41218036,.012740363
0,33.599998,2.9000013,110.5862,22,.41427261,.012860456
0,33.700001,2.901567,110.6007,22,.41637093,.0129815
0,33.799999,2.9031384,110.61558,22,.4184334,.013103491
0,33.900002,2.9047155,110.63083,22,.42050481,.01322644
0,34,2.9062991,110.64648,22,.4225536,.013350344
0,34.099998,2.9078891,110.66254,22,.4246009,.013475209
0,34.200001,2.9094861,110.67901,22,.42663103,.013601046
0,34.299999,2.9110899,110.6959,22,.42865461,.013727847
0,34.400002,2.9127014,110.71323,22,.43065545,.013855624
0,34.5,2.9143207,110.73101,22,.43263605,.013984373
0,34.599998,2.9159482,110.74924,22,.43463507,.014114101
0,34.700001,2.9175839,110.76794,22,.43661469,.014244817
0,34.799999,2.9192283,110.78711,22,.43859372,.014376513
0,34.900002,2.9208817,110.80677,22,.44056353,.014509203
0,35,2.9225445,110.82693,22,.44248247,.01464288
0,35.099998,2.9242167,110.8476,22,.44443506,.014777551
0,35.200001,2.925899,110.86879,22,.4463931,.014913226
0,35.299999,2.9275916,110.8905,22,.44831848,.015049896
0,35.400002,2.9292946,110.91276,22,.45024538,.015187575
0,35.5,2.9310083,110.93556,22,.45214465,.015326253
0,35.599998,2.9327333,110.95892,22,.45401305,.015465941
0,35.700001,2.9344697,110.98286,22,.45590147,.015606645
0,35.799999,2.936218,111.00738,22,.45780134,.015748357
0,35.900002,2.9379783,111.03249,22,.45969284,.01589109
0,36,2.9397509,111.0582,22,.4615646,.016034836
0,36.099998,2.9415362,111.08452,22,.46335497,.016179603
0,36.200001,2.9433346,111.11147,22,.46517736,.016325397
0,36.299999,2.9451461,111.13905,22,.46699744,.016472209
0,36.400002,2.9469712,111.16727,22,.46884626,.016620055
0,36.5,2.9488103,111.19614,22,.4706673,.016768921
0,36.599998,2.9506636,111.22569,22,.47244757,.016918818
0,36.700001,2.9525313,111.2559,22,.47421074,.017069751
0,36.799999,2.9544139,111.2868,22,.47599071,.017221713
0,36.900002,2.9563117,111.3184,22,.47780892,.017374715
0,37,2.9582248,111.3507,22,.47959647,.017528746
0,37.099998,2.9601536,111.38372,22,.48137438,.017683813
0,37.200001,2.9620986,111.41747,22,.48313197,.017839925
0,37.299999,2.9640598,111.45195,22,.48485687,.017997069
0,37.400002,2.9660378,111.48718,22,.48658115,.01815526
0,37.5,2.9680326,111.52317,22,.48827508,.018314485
0,37.599998,2.9700446,111.55993,22,.48997205,.01847475
0,37.700001,2.9720745,111.59745,22,.49166423,.018636065
0,37.799999,2.974122,111.63573,22,.49335372,.018798416
0,37.900002,2.9761879,111.67476,22,.49498531,.018961821
0,38,2.9782722,111.71453,22,.49664599,.019126263
0,38.099998,2.9803751,111.75504,22,.49829552,.019291751
0,38.200001,2.9824975,111.7963,22,.49991453,.019458292
0,38.299999,2.9846389,111.83828,22,.50149918,.019625876
0,38.400002,2.9868002,111.88098,22,.50310594,.019794513
0,38.5,2.9889815,111.92441,22,.50475848,.019964194
0,38.599998,2.9911833,111.96854,22,.50636232,.020134922
0,38.700001,2.9934056,112.01338,22,.50787669,.020306708
0,38.799999,2.9956489,112.05893,22,.50939304,.020479536
0,38.900002,2.9979134,112.10517,22,.51098204,.020653419
0,39,3.0001993,112.1521,22,.51258767,.020828346
0,39.099998,3.0025072,112.19971,22,.51414055,.021004321
0,39.200001,3.0048373,112.24801,22,.51567668,.021181352
0,39.299999,3.0071898,112.29697,22,.51713997,.021359427
0,39.400002,3.0095651,112.3466,22,.51859021,.021538554
0,39.5,3.0119636,112.3969,22,.52007025,.021718722
0,39.599998,3.0143852,112.44785,22,.52151132,.021899935
0,39.700001,3.0168309,112.49946,22,.52298701,.0220822
0,39.799999,3.0193002,112.55171,22,.52438974,.022265505
0,39.900002,3.0217941,112.6046,22,.52580684,.022449858
0,40,3.0243125,112.65812,22,.52725452,.022635246
0,40.099998,3.0268559,112.71227,22,.5286895,.022821676
0,40.200001,3.0294244,112.76704,22,.53005981,.023009149
0,40.299999,3.0320187,112.82244,22,.53143466,.023197655
0,40.400002,3.0346386,112.87845,22,.53277594,.023387201
0,40.5,3.0372846,112.93505,22,.53416979,.023577774
0,40.599998,3.039957,112.99226,22,.53552878,.023769379
0,40.700001,3.0426564,113.05006,22,.53689373,.023962019
0,40.799999,3.0453827,113.10846,22,.53824246,.024155678
0,40.900002,3.0481367,113.16744,22,.53954905,.024350369
0,41,3.0509181,113.227,22,.54084736,.024546076
0,41.099998,3.0537274,113.28712,22,.54214883,.024742799
0,41.200001,3.0565653,113.34782,22,.5434562,.024940547
0,41.299999,3.0594316,113.40907,22,.5447613,.025139298
0,41.400002,3.0623267,113.47089,22,.54598856,.025339067
0,41.5,3.0652511,113.53325,22,.54718447,.025539834
0,41.599998,3.0682049,113.59615,22,.54844213,.025741605
0,41.700001,3.0711887,113.6596,22,.54968721,.02594438
0,41.799999,3.0742025,113.72358,22,.55091214,.026148144
0,41.900002,3.0772469,113.78808,22,.55208945,.026352905
0,42,3.080322,113.85311,22,.5532952,.026558647
0,42.099998,3.0834281,113.91865,22,.55445457,.026765371
0,42.200001,3.0865655,113.9847,22,.55566823,.026973078
0,42.299999,3.0897348,114.05126,22,.55693632,.027181754
0,42.400002,3.0929358,114.11832,22,.55809093,.027391404
0,42.5,3.0961692,114.18587,22,.55920023,.027602011
0,42.599998,3.0994349,114.25391,22,.56040728,.027813576
0,42.700001,3.1027324,114.32244,22,.56153417,.028026102
0,42.799999,3.1060612,114.39144,22,.56272638,.028239569
0,42.900002,3.1094203,114.46091,22,.5638479,.028453983
0,43,3.1128089,114.53085,22,.5649358,.028669327
0,43.099998,3.1162262,114.60125,22,.56610334,.028885603
0,43.200001,3.1196721,114.6721,22,.56728762,.02910281
0,43.299999,3.1231449,114.7434,22,.56838214,.029320925
0,43.400002,3.1266446,114.81515,22,.56940782,.029539963
0,43.5,3.1301701,114.88733,22,.57048482,.029759895
0,43.599998,3.1337206,114.95995,22,.57151997,.029980727
0,43.700001,3.1372957,115.03298,22,.57251835,.030202456
0,43.799999,3.1408944,115.10645,22,.57359183,.030425061
0,43.900002,3.1445162,115.18033,22,.57458508,.03064855
0,44,3.14816,115.25461,22,.5755775,.030872902
0,44.099998,3.151825,115.3293,22,.57648057,.031098112
0,44.200001,3.1555109,115.4044,22,.57749629,.031324185
0,44.299999,3.1592166,115.47987,22,.57848573,.031551097
0,44.400002,3.1629419,115.55575,22,.57940364,.03177885
0,44.5,3.1666853,115.632,22,.58035696,.032007426
0,44.599998,3.1704464,115.70863,22,.58121854,.032236818
0,44.700001,3.1742246,115.78562,22,.58217454,.032467034
0,44.799999,3.178019,115.86298,22,.58318543,.032698039
0,44.900002,3.181829,115.9407,22,.58400488,.032929849
0,45,3.1856534,116.01878,22,.5848341,.033162434
0,45.099998,3.189492,116.09721,22,.58569288,.03339579
0,45.200001,3.1933439,116.17597,22,.58648109,.033629917
0,45.299999,3.1972079,116.25507,22,.58740443,.033864792
0,45.400002,3.2010841,116.33451,22,.58827722,.034100417
0,45.5,3.2049711,116.41427,22,.5890705,.034336768
0,45.599998,3.2088685,116.49435,22,.58986783,.034573842
0,45.700001,3.2127755,116.57475,22,.59067911,.034811635
0,45.799999,3.216691,116.65545,22,.59147918,.035050124
0,45.900002,3.2206149,116.73645,22,.59218949,.035289306
0,46,3.2245457,116.81776,22,.59292805,.035529163
0,46.099998,3.2284832,116.89935,22,.59369922,.035769682
0,46.200001,3.2324269,116.98123,22,.59448421,.036010869
0,46.299999,3.2363751,117.06339,22,.59519398,.036252689
0,46.400002,3.2403281,117.14583,22,.59590679,.036495149
0,46.5,3.2442844,117.22854,22,.59662008,.036738217
0,46.599998,3.2482433,117.31151,22,.5972749,.036981892
0,46.700001,3.2522047,117.39474,22,.59793413,.03722617
0,46.799999,3.2561674,117.47822,22,.59862983,.037471019
0,46.900002,3.2601306,117.56194,22,.59929216,.037716445
0,47,3.2640936,117.64592,22,.59996367,.037962414
0,47.099998,3.2680559,117.73012,22,.60052782,.038208928
0,47.200001,3.2720165,117.81456,22,.60118806,.038455974
0,47.299999,3.2759748,117.89922,22,.6017462,.038703524
0,47.400002,3.2799299,117.9841,22,.60234994,.038951583
0,47.5,3.2838809,118.06919,22,.60287911,.039200116
0,47.599998,3.2878275,118.15449,22,.60345149,.039449122
0,47.700001,3.291769,118.23999,22,.60404563,.039698608
0,47.799999,3.2957041,118.32569,22,.60461485,.039948553
0,47.900002,3.2996325,118.41158,22,.60512614,.040198978
0,48,3.3035533,118.49766,22,.60568976,.040449865
0,48.099998,3.3074658,118.58391,22,.60618508,.040701229
0,48.200001,3.3113692,118.67034,22,.60672045,.040953074
0,48.299999,3.3152628,118.75694,22,.60717684,.041205384
